INPUT_TABLE,,,,,,
Variable ID,,,,,,
StubTranTechCost,,,,,,
,,,,,,
region,supplysector,tranSubsector,stub-technology,year,minicam.non.energy.input,input-cost
ND,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
NE,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
NH,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
NJ,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
NM,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
NV,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
NY,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
OH,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
OK,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
OR,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
PA,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
RI,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
SC,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
SD,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
TN,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
TX,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
UT,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
VA,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
VT,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
WA,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
WI,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
WV,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
WY,trn_freight_road,Light truck,BEV,2050,IRA_45W_light-truck_tax-credit,0
AK,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
AL,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
AR,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
AZ,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
CA,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
CO,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
CT,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
DC,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
DE,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
FL,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
GA,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
HI,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
IA,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
ID,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
IL,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
IN,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
KS,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
KY,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
LA,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
MA,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
MD,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
ME,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
MI,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
MN,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
MO,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
MS,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
MT,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
NC,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
ND,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
NE,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
NH,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
NJ,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
NM,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
NV,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
NY,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
OH,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
OK,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
OR,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
PA,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
RI,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
SC,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
SD,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
TN,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
TX,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
UT,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
VA,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
VT,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
WA,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
WI,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
WV,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
WY,trn_pass_road,Bus,BEV,2025,IRA_45W_bus_tax-credit,-0.067676764
AK,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
AL,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
AR,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
AZ,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
CA,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
CO,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
CT,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
DC,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
DE,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
FL,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
GA,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
HI,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
IA,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
ID,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
IL,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
IN,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
KS,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
KY,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
LA,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
MA,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
MD,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
ME,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
MI,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
MN,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
MO,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
MS,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
MT,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
NC,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
ND,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
NE,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
NH,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
NJ,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
NM,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
NV,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
NY,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
OH,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
OK,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
OR,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
PA,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
RI,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
SC,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
SD,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
TN,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
TX,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
UT,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
VA,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
VT,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
WA,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
WI,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
WV,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
WY,trn_pass_road,Bus,BEV,2030,IRA_45W_bus_tax-credit,-0.067676764
AK,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
AL,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
AR,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
AZ,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
CA,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
CO,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
CT,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
DC,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
DE,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
FL,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
GA,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
HI,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
IA,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
ID,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
IL,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
IN,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
KS,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
KY,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
LA,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
MA,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
MD,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
ME,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
MI,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
MN,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
MO,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
MS,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
MT,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
NC,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
ND,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
NE,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
NH,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
NJ,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
NM,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
NV,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
NY,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
OH,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
OK,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
OR,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
PA,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
RI,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
SC,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
SD,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
TN,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
TX,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
UT,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
VA,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
VT,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
WA,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
WI,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
WV,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
WY,trn_pass_road,Bus,BEV,2035,IRA_45W_bus_tax-credit,0
AK,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
AL,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
AR,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
AZ,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
CA,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
CO,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
CT,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
DC,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
DE,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
FL,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
GA,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
HI,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
IA,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
ID,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
IL,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
IN,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
KS,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
KY,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
LA,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
MA,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
MD,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
ME,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
MI,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
MN,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
MO,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
MS,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
MT,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
NC,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
ND,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
NE,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
NH,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
NJ,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
NM,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
NV,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
NY,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
OH,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
OK,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
OR,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
PA,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
RI,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
SC,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
SD,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
TN,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
TX,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
UT,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
VA,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
VT,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
WA,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
WI,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
WV,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
WY,trn_pass_road,Bus,BEV,2040,IRA_45W_bus_tax-credit,0
AK,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
AL,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
AR,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
AZ,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
CA,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
CO,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
CT,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
DC,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
DE,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
FL,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
GA,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
HI,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
IA,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
ID,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
IL,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
IN,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
KS,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
KY,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
LA,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
MA,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
MD,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
ME,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
MI,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
MN,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
MO,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
MS,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
MT,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
NC,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
ND,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
NE,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
NH,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
NJ,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
NM,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
NV,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
NY,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
OH,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
OK,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
OR,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
PA,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
RI,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
SC,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
SD,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
TN,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
TX,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
UT,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
VA,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
VT,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
WA,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
WI,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
WV,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
WY,trn_pass_road,Bus,BEV,2045,IRA_45W_bus_tax-credit,0
AK,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
AL,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
AR,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
AZ,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
CA,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
CO,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
CT,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
DC,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
DE,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
FL,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
GA,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
HI,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
IA,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
ID,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
IL,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
IN,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
KS,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
KY,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
LA,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
MA,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
MD,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
ME,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
MI,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
MN,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
MO,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
MS,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
MT,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
NC,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
ND,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
NE,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
NH,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
NJ,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
NM,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
NV,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
NY,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
OH,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
OK,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
OR,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
PA,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
RI,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
SC,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
SD,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
TN,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
TX,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
UT,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
VA,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
VT,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
WA,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
WI,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
WV,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
WY,trn_pass_road,Bus,BEV,2050,IRA_45W_bus_tax-credit,0
